traceId,traceLatency,media-service_UploadMedia_1,compose-post-service_UploadMedia_2,user-service_UploadUserWithUserId_3,compose-post-service_UploadCreator_4,post-storage-service_StorePost_5,post-storage-service_MongoInsertPost_6,nginx-web-server_/wrk2-api/post/compose_7,nginx-web-server_/wrk2-api/post/compose_8,nginx-web-server_ComposePost_9,unique-id-service_UploadUniqueId_10,text-service_UploadText_11,compose-post-service_UploadUniqueId_12,url-shorten-service_UploadUrls_13,user-mention-service_UploadUserMentions_14,compose-post-service_UploadText_15,compose-post-service_RedisHashSet_16,compose-post-service_RedisHashSet_17,compose-post-service_RedisHashSet_18,compose-post-service_UploadUrls_19,compose-post-service_UploadUserMentions_20,compose-post-service_RedisHashSet_21,compose-post-service_RedisHashSet_22,compose-post-service_RedisHashSet_23,user-timeline-service_WriteUserTimeline_24,user-timeline-service_MongoInsert_25,user-timeline-service_RedisUpdate_26
e23ce893ed20b49f,9164,1658,979,1393,679,714,656,9164,8603,8422,1556,7135,932,1580,2413,3171,883,639,863,899,499,853,463,381,1558,1064,426
f0dd5cd80c01c067,108358,4934,4108,4742,4029,668,613,108358,107823,107594,4711,106242,3975,3531,3816,100699,3991,3979,3843,1176,1264,1145,1174,678,1988,1244,657
99c12a25e02d8250,9062,1652,873,1526,908,705,652,9062,8726,8535,1124,7122,543,1207,2625,3691,825,868,506,549,642,502,606,638,1620,971,570
0eb38fdf3c11b950,199447,93584,92843,93391,92710,873,813,199447,198740,198454,93678,196543,92879,92479,93140,101798,92795,92611,92708,91701,1080,91646,1040,98368,1841,1061,706
28242eea7316b611,10573,4090,3364,4052,3330,657,601,10573,10363,10190,4125,9083,3373,3456,3322,3772,3314,3294,3252,2718,979,2674,935,621,1859,1162,605
faae081a454b5c59,192037,1669,1014,1353,695,672,617,192037,191183,190966,1586,190050,890,90386,3155,97808,969,658,851,2372,751,395,441,481,1882,1259,541
bf44d7a5e886af63,155143,54826,54139,54965,54332,684,627,155143,154922,154732,54576,153679,53965,53945,53803,97916,54089,54289,53922,53096,1097,53054,1065,451,1382,803,510
4bf954cb52ba9179,9061,1654,822,1624,837,729,652,9061,8829,8629,1592,7355,655,1266,2988,4064,776,786,611,508,912,470,874,668,1766,995,676
78cc9ae2cea6def9,75284,68670,67839,68458,67776,709,653,75284,74519,74334,68348,73095,67450,67535,67483,3466,67794,67725,67407,66581,65388,66497,65324,530,1568,925,572
de2e1013a2917530,9212,1438,795,1462,819,702,647,9212,8800,8565,1421,7154,637,1258,2715,3862,757,780,601,553,580,503,541,629,1847,1166,608
73324ef8ae18c41f,9357,1464,785,1400,701,773,716,9357,9208,8874,1159,7108,518,1340,2532,3742,742,659,477,532,580,483,538,394,1815,1014,727
20a63551d7a4787b,9558,1629,915,1730,1019,693,633,9558,8788,8513,1555,7122,886,1223,3436,3993,869,970,802,591,511,554,471,547,2006,1430,460
288db5892eece953,9975,1408,711,1367,665,547,489,9975,8754,8461,1145,6741,505,1169,2517,3539,662,621,461,529,561,488,532,533,1798,1173,554
b1260547d3d312f4,101824,1293,698,961,490,738,679,101824,101293,101077,1187,99255,626,93310,93637,3915,649,457,591,92352,91162,92304,91118,758,1721,1018,633
8dbc5d7e962b8e50,101105,93088,92149,92771,91905,690,630,101105,100161,99949,92895,98803,91902,92419,92496,4131,92036,91855,91870,91614,90150,91564,89995,649,1944,1231,618
a2b747f698509a0f,102962,96155,95353,95898,95078,657,600,102962,102096,101904,95690,100879,94809,94933,94577,3673,94972,95031,94767,94019,92143,93980,92043,705,1594,949,567
825e56f3602aee91,10053,1684,1016,1390,687,839,782,10053,9481,9278,1499,7895,778,1356,2980,3940,923,643,743,524,704,489,672,646,1623,975,573
764dace681fb5335,67198,1487,750,1501,727,668,612,67198,66147,65924,1387,64666,605,1288,2645,61303,718,683,569,523,735,484,704,555,1983,1294,598
2efd8c342d107f64,13125,5430,4639,5064,4394,721,662,13125,12467,12244,5267,11055,4525,4950,4820,3930,4590,4349,4486,4261,2711,4208,2671,655,1676,1039,561
16c64c74ee391fd6,32697,1850,1015,1540,865,668,614,32697,32357,32099,1326,30780,703,1143,2676,27666,964,824,665,543,743,509,711,509,2006,1281,653
a465e9b7cdb31ca6,27510,19623,18795,19771,18974,631,576,27510,26496,26292,19486,25105,18680,19108,19139,3818,18745,18801,18650,18305,16852,18257,16817,725,1732,979,665
49da67d0cbe23e55,35274,1890,1113,1636,902,653,597,35274,34771,34567,1787,33345,905,1515,3034,29856,1047,858,841,723,838,558,802,622,1759,1029,657
1350a498f7abd2c3,8887,1778,1174,1421,786,715,658,8887,8616,8433,1530,7251,785,1474,2778,3675,1126,750,734,574,821,535,787,531,1639,1026,540
839dc8d4e5b3e38c,15167,1664,900,1486,787,692,635,15167,13993,13806,1687,12708,947,6848,7287,3854,828,744,906,6124,833,6081,788,795,1595,922,586
c77e6085befe763a,9031,1712,943,1402,710,722,661,9031,8320,8121,1471,6937,736,1327,2627,3572,898,664,696,615,533,556,496,578,1600,992,535
af509f9258c3720d,10214,1736,958,1446,697,942,871,10214,9562,9320,1289,7903,683,1364,3524,4268,918,649,619,564,1005,521,973,804,1832,1254,489
f757fe8e94014b51,9630,1560,819,1564,844,719,661,9630,9164,8885,1500,7564,660,1398,2830,4022,773,641,625,466,728,422,694,731,1891,1216,601
91daf79651cd919b,200093,1272,730,1080,610,838,779,200093,199120,198970,1099,197099,500,93629,93197,3570,683,578,465,768,90611,725,90561,667,1439,993,370
30e34d94302b5864,9564,1587,829,1610,902,689,630,9564,8948,8755,1507,7420,762,1183,2457,3839,776,841,728,556,506,520,469,551,1788,1102,607
8fb8636fe67eb9a7,49408,1281,692,42714,41435,527,468,49408,48554,48365,42688,46871,852,41565,41450,3140,645,41379,810,792,39427,748,39384,557,1307,897,335
46476feabeee7928,100434,93552,982,92767,91866,846,766,100434,99313,99117,92713,97974,91807,92515,92168,3421,937,91816,91765,91820,89786,91746,89750,555,1459,829,559
498f5aaea1191b38,9364,1567,844,1792,1037,684,625,9364,8525,8293,1535,6941,656,1233,2713,3799,783,917,612,544,683,503,644,690,1714,1099,541
304bfe16cd9029e6,52015,1718,982,1416,782,763,705,52015,51610,51431,1346,50324,761,44575,44957,3751,892,741,694,43835,42965,43789,42930,681,1583,892,614
eae7a97b5439c758,102850,95586,94768,95784,94963,653,599,102850,102087,101877,95241,100779,94584,94358,94585,3791,94660,94913,94545,93665,91919,93586,91870,667,1839,1241,523
9b312ce292d9b90b,39153,1585,860,1561,753,806,746,39153,38499,38282,1406,36761,749,1459,31606,33306,811,682,710,543,29672,493,29629,29686,1807,1188,546
7571eb85cd542cef,199258,94692,93737,1459,738,719,661,199258,198674,198563,1785,197374,857,94163,94416,100470,93677,695,815,93298,92263,93255,92194,820,1946,1383,482
695f3d678754c589,9750,1596,893,1541,772,740,682,9750,9025,8784,1575,7511,878,1414,2617,3905,841,726,839,507,665,465,631,550,1794,1177,535
a1f468ef4efd9b55,199263,1844,1122,1585,956,690,634,199263,198207,198009,1348,196852,744,1056,94316,193742,1062,839,704,518,92236,478,92189,92247,1849,1132,631
811da2d8c530f93d,96821,1786,1007,2011,1172,669,613,96821,96084,95903,1846,94823,939,1166,2745,91245,953,1127,902,495,774,457,732,654,1693,973,640
2b2020a9114b48ab,8452,1853,966,1478,770,676,618,8452,8094,7889,1420,6747,721,1270,2384,3463,911,715,686,576,522,525,489,565,1586,1012,485
3ffc445d07c14889,98888,1242,607,1291,705,761,703,98888,98655,98495,1341,97531,791,1136,92832,3932,554,644,750,561,91252,511,91217,732,1799,1204,515
ddd07cc4ed634d4b,9450,1654,795,1676,941,753,681,9450,8569,8386,1383,7162,640,1406,2531,3417,740,897,588,521,616,481,584,427,1557,914,568
d20a15a9a7cf18fb,9956,1388,737,1456,790,741,684,9956,9255,9016,1305,7744,621,1472,3393,4141,686,737,576,637,1005,583,967,682,1783,1093,611
25c08dcc161f3f4c,98279,91811,91029,91681,90867,819,759,98279,97803,97611,91589,96482,90757,90744,90579,3869,89508,89446,89236,90038,88145,89224,87481,651,1643,1027,529
cdbd96e879cd9c87,9664,1648,926,1349,625,716,659,9664,9535,9297,1065,6792,446,1122,2358,3571,879,592,412,446,528,414,492,395,1771,1093,610
280c6eefa70cb176,104112,96597,95781,96458,95601,793,738,104112,102746,102533,96624,101367,95910,96291,96084,3307,95737,95553,95873,1026,678,974,641,482,1589,979,546
aa89b4d6f171ed5b,23839,17786,16907,17463,16729,586,530,23839,23122,22948,17485,21788,16805,16274,16188,3416,16849,16676,16762,15553,14022,15503,13978,736,1073,665,330
91ee90a3575dba58,8839,1667,922,1838,1053,716,662,8839,7859,7683,1545,6792,829,1309,2601,3476,878,1003,793,681,630,637,601,513,1601,974,556
1c32929b07282aba,44310,37239,36326,36872,36192,610,555,44310,43924,43689,37577,42378,36760,36595,36762,3962,36269,36144,36705,35864,34614,35818,34541,521,1909,1326,503
f8d8cfff7fc01105,44075,1394,600,1278,694,712,656,44075,43162,42971,1327,41873,586,1114,37642,38648,556,606,555,499,35820,447,35783,35515,1689,1099,517
997dde32a0c94988,47103,40532,39796,40382,39556,843,783,47103,46419,46209,40117,45002,938,39109,39183,3970,39753,39512,903,38239,36850,38182,36809,912,1670,955,645
690b45ee53f34d34,112113,8731,8059,8422,7646,671,613,112113,111119,110931,8455,109698,7685,7797,7287,99758,8012,7600,7638,1189,4877,1111,4836,442,1682,1079,516
b530ed4e16e90c9e,103204,997,545,1043,600,539,492,103204,102338,102112,1064,101165,534,95688,95926,3396,502,532,508,94937,93781,94867,93738,479,1531,845,601
879dbb628da25776,102034,94755,94010,94443,93801,802,736,102034,101534,101309,94507,100113,93800,94444,94293,3806,93912,93758,93768,93624,91990,93567,91959,542,1812,1039,639
71b95adfff6f2570,65812,59146,58443,58676,57960,748,689,65812,65281,65091,58959,63927,58238,58130,57864,3882,58364,57916,58200,57461,55612,57386,55535,642,1729,983,671
6e8e193de0bdd329,77832,1129,626,70759,69978,724,666,77832,77497,77376,70358,75967,69633,70320,70132,3664,598,69827,69575,1140,68059,1054,68029,455,1676,1133,431
97eb93df5c4dc868,15173,1596,763,1420,758,662,604,15173,14670,14478,7079,12605,6263,6890,6640,3691,723,724,6219,5988,4506,5835,4466,705,1669,1043,545
63169963fdbbebd4,8991,2065,1259,1896,1027,750,692,8991,8563,8361,1479,7176,897,1400,2870,3796,1207,978,854,485,697,442,665,647,1676,932,654
b5618b58ac5f1217,8799,1770,967,1419,742,782,723,8799,8297,8091,1509,6868,854,1148,2689,3762,871,698,818,493,776,459,747,592,1689,968,640
a3a8843fc9bd6416,105371,1193,540,1174,628,817,758,105371,104857,104652,1190,103517,586,97580,98216,3862,492,556,548,96601,94862,96528,94813,546,1794,1084,639
69776ee3697b5a43,55716,1457,723,1512,874,765,693,55716,55110,54877,1204,53641,515,1125,2596,50610,679,828,470,477,521,421,485,47244,1655,1066,502
a9681b722b6ea40e,9360,1439,721,1386,728,851,788,9360,9051,8808,1356,7461,722,1221,2631,4002,672,654,676,502,610,449,571,559,2019,1315,627
34cb82e02197e876,60754,1634,848,1665,860,741,684,60754,60656,60449,1616,59197,797,1369,3348,55747,802,748,760,599,998,521,959,733,1657,1052,521
a6eb020653ec00a8,197969,93556,92604,93519,92573,741,673,197969,196710,196512,93590,195167,92697,92735,92849,100460,92559,92526,92653,91829,90445,91768,90415,658,1914,1188,649
c2f2265992918b04,197733,92617,91717,93114,92312,720,664,197733,196830,196629,92304,195449,91605,92341,92254,101065,91652,92271,91565,1232,89800,1190,89762,97625,1634,967,584
0c9051e0d87d05b5,55782,1440,755,1106,563,848,785,55782,55439,55112,1314,52658,642,1177,2642,49221,702,523,604,447,717,390,658,45624,1807,1213,520
3e1dd1c8ccda1fc6,101726,93023,92208,93848,93221,757,666,101726,99758,99617,93365,98200,92536,92627,92366,3635,92118,93173,92491,1379,1382,1329,1338,416,1665,967,627
de11f6be049338a1,9290,1484,844,1549,841,705,643,9290,8386,8187,1379,6942,650,1239,2446,3439,800,800,616,511,557,461,524,429,1566,984,482
1a354e2d6894ef2e,10210,1288,706,1444,747,885,814,10210,9126,8886,1189,7641,564,1376,2675,4305,662,708,527,431,490,399,465,568,2420,1744,584
838e3baaec38544c,77149,1261,672,1296,683,883,823,77149,76594,76410,1421,75638,799,1311,2704,72244,629,643,766,469,566,407,528,527,1990,1180,737
da553adc5b8ac57a,102911,1582,931,1710,1041,741,686,102911,101861,101590,1512,100353,847,1230,2438,97165,881,1003,805,544,569,502,532,93631,1984,1329,570
9e54610172009462,100507,1270,652,1441,739,772,712,100507,99499,99288,1297,98209,550,1279,2892,94782,604,703,516,495,745,434,712,91176,1570,1044,445
30446d63c481ba69,89098,1753,948,1726,1060,744,685,89098,88434,88228,1519,86964,824,1363,82027,83304,762,983,793,492,79842,447,79801,79825,1887,1316,482
40c3ceb185cf4d29,9534,1737,907,1735,923,810,751,9534,9024,8781,1514,7349,838,1403,2708,3869,853,884,744,524,551,476,515,504,1899,1202,605
f4a45f4940e1baaa,101819,93114,92216,93197,92306,785,722,101819,101291,101104,93077,99928,92116,92643,92607,3821,92163,92272,92019,91926,89990,91848,89950,642,1658,1042,526
6e4f488538bd75bb,197296,1663,846,1382,684,737,679,197296,196162,195939,1649,194684,856,1256,93599,191440,797,639,823,593,602,541,570,399,1612,968,572
06d3603c574c9930,195459,94430,93790,93970,93330,534,478,195459,194780,194600,94011,193518,93323,93186,92990,98469,93758,93284,93244,92437,90886,92385,90830,671,1399,841,486
0cea323fc57dce8a,24752,17476,16711,17615,16909,636,584,24752,23838,23635,17526,22459,16640,17274,17009,3504,16661,16863,16600,16544,14910,16498,14860,673,1568,971,520
f88a18861195a46d,128145,23381,22591,23526,22689,670,611,128145,127130,126929,23355,125700,21452,22611,22143,100814,22499,22632,21401,1539,1266,1475,1239,627,1744,1132,535
4f329b5ab78af6ac,19768,14128,13326,14013,13337,739,681,19768,19509,19353,14303,18313,12664,13292,13261,3369,13267,13260,12624,1036,1134,997,1084,477,1526,896,539
bcde87e39fa151cf,9293,1605,861,1259,601,868,802,9293,8788,8461,1212,6726,579,1174,2415,3536,818,563,541,431,528,393,493,401,1700,990,621
bc091a2ac5e3b8bb,8726,1586,896,1385,739,731,673,8726,8602,8364,1552,7087,823,1267,2808,3945,810,700,751,558,694,507,650,653,1871,1178,617
f246cde9d698af08,117866,13479,12578,13099,12309,743,682,117866,117008,116770,13183,115518,12375,12652,12629,100722,12439,12258,12347,668,10253,619,10210,703,1899,1167,655
0fc5c4f3b684ae57,9117,1896,1062,1507,827,721,664,9117,8919,8670,1486,7403,824,1243,2887,4275,968,786,744,420,667,387,633,756,2014,1379,546
5c50b63fb20f3580,202152,96488,95754,96500,95794,715,607,202152,200890,200764,96445,199402,95694,95815,95593,100727,95705,95695,95600,95054,43994,94994,43954,554,1749,954,731
c9afa216a7caf448,84168,1416,757,1425,793,744,687,84168,83314,83089,1383,81770,597,1137,2761,78459,699,752,563,495,723,450,689,734,1556,969,506
58d724164758db55,102718,1314,651,1282,600,667,609,102718,102074,101850,95789,100821,734,95006,95192,3752,599,556,595,94232,93143,94166,93087,635,1708,1065,569
3aee24f0c2b228cb,44221,36276,35378,36171,35361,897,827,44221,43289,43071,35941,41752,35043,35645,35481,4091,35251,35320,34993,1098,33100,1044,33062,640,1861,1152,624
360b900a1ff4b325,61376,1478,764,1251,579,766,711,61376,60432,60181,1222,58157,560,1217,2628,54780,717,493,525,490,579,445,543,509,1838,1160,603
7ec66543a29bdf2f,145987,946,506,1020,533,544,486,145987,145393,145219,1033,144216,456,53308,52925,88883,463,498,427,52547,50831,52494,50793,744,86362,85606,673
4ee4ccb8759e6edd,9626,1308,608,1368,760,693,637,9626,8843,8600,1234,7168,555,1351,2798,3691,563,722,502,561,651,513,619,537,1792,1174,526
998814a1ed440879,17345,1747,1034,1529,720,653,595,17345,17064,16853,1773,15696,1087,1250,11276,12341,936,679,902,548,9101,500,9012,8794,1809,1044,674
a09b7487c5ac5de0,100382,1398,713,1259,643,721,665,100382,99286,99105,1337,97944,713,92174,92659,3594,662,599,685,91297,90429,91235,90394,615,1537,941,521
694d0654f6974ecb,37882,1548,888,1433,701,690,633,37882,37049,36796,1612,35468,986,1264,3057,32197,839,629,892,608,984,565,907,701,1576,935,561
b79f38fa10a26f57,56024,1686,974,1718,1013,898,838,56024,54998,54784,1502,53608,877,1368,48837,49869,925,979,846,508,46496,462,46446,46330,1792,1008,704
355110a89e1502f0,74112,1658,857,1677,878,801,747,74112,73140,72950,1581,71712,947,66235,66898,3518,811,843,846,65494,64650,65449,64605,478,1558,987,503
53aaf8835566f1eb,100428,944,480,1239,699,665,610,100428,100206,99995,1368,99033,747,999,2325,96028,445,629,694,490,464,454,422,490,1875,1178,596
85c223da35793436,103425,95300,94597,94855,94335,709,652,103425,102261,102141,95303,100374,94583,94181,93870,3904,94542,94301,94523,93297,91913,93177,91868,744,1612,1051,477
de556c81994e11d7,102233,1455,952,1460,843,624,564,102233,101197,101058,1288,99670,743,94176,94789,3308,902,731,717,93393,880,93346,836,550,1408,971,351
ea07fced3059920a,128966,27920,26995,27982,27242,624,568,128966,128892,128700,126631,127524,26784,26857,26367,98751,26941,27194,26744,1102,24346,1061,24307,651,1496,857,569
0fcc098d9f8a0514,196285,1446,772,1245,691,690,634,196285,195468,195259,1415,193950,606,93098,93079,98641,728,654,563,92265,90461,92219,90421,675,1840,1060,701
443632989007003e,106328,1115,668,98506,97766,582,530,106328,105150,104980,98517,104004,97740,97697,97407,3658,629,97723,97706,96854,95344,96799,95264,736,1615,1027,504
67b14e8c5318c12c,48927,1447,772,1351,647,716,663,48927,48841,48635,1753,47370,918,1237,2594,44212,724,603,878,551,702,484,665,562,1611,985,554
020d15a0a05081ac,28107,22015,21240,21564,20852,745,688,28107,27612,27446,21760,26313,20927,20811,20741,3440,21204,20803,20885,19909,1261,19805,1224,616,1542,1002,462
bc314edadc2ad89e,10841,1568,782,1432,887,723,664,10841,9858,9664,1482,8457,728,1564,2562,4054,731,814,667,904,496,846,460,610,1801,1102,624
7bd17cd0bbc332d6,8802,1570,875,1718,869,770,716,8802,8383,8142,1644,6875,845,1322,2395,3473,831,832,799,547,417,510,376,506,1697,1131,492
808ae666e0f36daf,93584,1441,654,1419,706,730,672,93584,92551,92377,1376,91444,692,1318,87137,88415,608,645,650,503,85167,454,85123,85472,1697,978,646
a470f580d06d856a,9358,1546,778,1752,890,707,649,9358,8769,8514,1300,7163,746,1363,2574,3863,729,826,702,745,682,696,648,592,1750,1104,575
a55bb1b328f29ab1,9754,1276,706,1312,729,762,706,9754,8597,8396,1179,7204,541,1309,2668,3890,664,689,490,597,672,561,639,602,1703,1049,562
58805241d6fd05f7,46334,39533,38660,39832,38157,684,628,46334,45453,45296,39588,44093,833,38857,38671,3286,38585,38131,797,36672,1185,36625,1141,533,1378,991,308
544e871cc6725313,101167,1468,797,1222,619,724,671,101167,100561,100319,1405,99374,752,93306,93482,3788,752,576,708,526,90808,478,90772,568,1874,1230,567
0f11b31fbec80e07,97940,1443,751,1558,864,791,732,97940,96859,96650,1250,95706,638,1375,90850,92309,699,823,600,571,88670,507,88625,88726,1659,956,629
e01029eb8838bb62,92448,1737,974,1839,1155,614,558,92448,92032,91847,1648,90599,987,1238,2880,86696,931,1111,948,627,724,591,703,809,1713,1114,520
75f44a6e96b38d30,102172,1319,637,1247,639,670,612,102172,100570,100378,1264,99175,540,92955,3072,3451,582,599,501,92056,758,92009,713,496,1601,1005,453
5b5a0739b91661f8,10955,1936,1085,1338,676,759,702,10955,10408,10116,1394,8126,656,1533,2815,3789,996,628,617,628,637,505,604,546,1781,1169,531
c96f86ce860d980f,52369,45839,44978,45875,44953,616,563,52369,51494,51302,45491,50045,43810,44425,44658,3649,44893,44901,43766,42193,1063,42132,994,596,1654,926,659
d1ee4b4b7a713c7f,103413,1052,594,1204,594,952,882,103413,102629,102435,1151,101232,547,95248,96368,3860,561,549,506,94396,94352,94327,94292,601,1626,1065,472
b155ac4d284b4cc8,47207,1423,764,1455,736,761,705,47207,46500,46284,41664,45223,612,40214,40434,3160,720,703,576,39327,38188,39281,38148,508,1415,902,442
3f8049f2da5904ea,103155,1593,929,1301,667,706,643,103155,101967,101740,1360,99860,671,93293,93403,3623,832,628,630,92394,90849,92357,90797,529,1801,1293,428
7434c2a36e233b55,8934,1584,757,1536,862,661,602,8934,8169,7976,1335,6455,613,1115,2698,3455,711,775,578,463,653,403,619,581,1684,1081,527
349ec7bcb54dc4b6,104899,1090,566,1169,626,693,640,104899,103943,103785,1212,102805,665,97006,97308,3220,524,584,630,96186,94922,96132,94876,517,1216,693,453
80ca8591735c52e2,36227,1710,930,1701,947,699,639,36227,36146,35912,1591,34550,827,27754,27926,4517,880,900,724,26989,25470,26944,25396,865,1958,1352,527
1f7de86695a33343,170598,1397,662,1389,632,820,755,170598,169598,169412,66409,168408,65444,66381,66221,99933,617,595,65406,65699,63963,65657,63925,412,1685,972,613
c2dd252926c4ea61,100351,1489,697,1474,846,738,675,100351,99535,99327,1341,98247,650,1367,2837,94842,654,806,616,688,452,637,419,469,2228,1004,521
49d771c4d4d6580a,103996,96631,95796,96230,95601,657,600,103996,102690,102425,96539,100925,95699,95351,95154,3307,95748,95548,95657,94555,92965,94510,92933,562,1387,907,397
32ba2b77cd227409,10397,1481,838,1311,759,690,631,10397,9467,9158,1218,7102,540,1180,2545,3840,792,717,503,456,576,413,542,538,1976,1285,611
63b95eaf75821ec4,9054,1616,870,1533,839,757,697,9054,8557,8298,1441,7062,631,1304,2661,3704,822,769,599,456,686,407,651,523,1897,1204,625
b7d7e6b9574708e9,104491,96705,96015,96915,96017,686,630,104491,103480,103140,96284,101181,95344,95556,95014,3784,95973,95948,95298,94637,92282,94590,92251,666,1579,996,505
c060beab977f3b53,9400,1743,837,1669,958,708,648,9400,9206,8942,1456,7567,686,1370,2634,3868,790,916,647,530,637,471,604,475,1963,1361,522
6ef51d499a33128d,75680,1452,786,1477,723,681,626,75680,75364,75161,1465,73925,760,1368,3096,70349,744,688,723,685,905,640,863,611,68219,67603,531
3a5164cf289be8fa,54546,1086,535,1019,507,836,776,54546,53623,53409,1620,52339,821,1155,47960,49214,467,445,774,457,46182,409,46153,45850,1749,1025,649
7f97195fe5416919,9564,1536,649,1391,704,783,728,9564,8997,8768,1268,7625,642,1556,2700,3954,605,658,601,696,473,637,436,573,1663,1118,473
e01030f8f289f18b,40323,1342,735,1479,727,752,697,40323,40165,39953,1252,38798,644,33080,2635,3733,693,681,609,32263,629,32220,589,825,1574,894,604
fd9c94a47585fbc5,9853,1677,849,1514,888,732,674,9853,9377,9133,1484,7853,688,1227,2917,3831,796,838,654,623,858,544,819,668,1777,1111,589
fad9e87d37ac5be4,9263,1423,755,1331,703,759,702,9263,9082,8859,1138,7139,542,1196,2771,3958,713,665,510,556,680,515,646,733,1739,1082,573
d838975251b0e9d5,13788,1697,927,1722,1026,756,701,13788,13465,13261,1656,12076,862,1195,2917,8679,880,973,814,607,704,552,670,749,1685,1064,544
06c49ad126e8db7f,10032,1351,710,1283,596,785,724,10032,9380,9139,997,6877,489,1109,2655,3809,665,508,469,451,641,419,601,702,1697,957,664
c32ad4876fe32044,93324,1374,735,1463,728,685,629,93324,92188,92010,1378,90897,640,85315,85686,3503,693,683,598,84440,83454,84392,83415,553,1667,966,633
3a64e398849b5023,9074,1821,979,1612,994,669,594,9074,8497,8272,1416,6956,646,1209,2719,3708,880,948,604,544,707,505,671,600,1499,1009,422
9a3ea41bdd3fde67,161509,56661,55918,56623,55913,748,690,161509,160649,160433,56282,159120,841,55122,54384,101266,55867,55840,807,1486,779,1442,738,97998,1749,1150,467
cf9595833e746c63,9511,1488,807,1438,782,753,694,9511,8815,8574,1508,7251,772,1255,2547,3959,763,738,695,489,638,447,609,601,1906,1144,685
49692ed9a02ce740,42532,36467,35635,36523,35747,621,569,42532,42168,42014,36526,40829,35735,35401,35169,3407,35504,35672,35652,34553,32840,34508,32795,644,1474,874,525
4368526ac420fafc,34917,1757,1014,1479,781,786,730,34917,33949,33712,1372,32412,700,1154,28194,29241,965,738,664,440,26022,395,25978,26022,1942,1182,678
99ede9312cdb0608,30357,1564,816,1618,873,698,643,30357,29922,29688,1371,28377,607,21815,2894,3885,771,763,511,21029,735,20985,702,774,1703,1003,633
4a8a50c29b980710,185759,81288,80394,81135,80378,698,644,185759,184732,184565,81097,183536,79252,79869,80106,101440,80356,80282,79208,77705,1062,77653,1026,98094,1802,1222,503
dda6bee21d6ffae9,8682,1488,699,1562,798,809,739,8682,8252,8039,1403,6748,680,1127,2786,3539,650,696,642,463,639,427,603,577,1646,1000,564
ee0796abc0bfc206,9627,1716,869,1277,573,812,752,9627,9395,9131,1381,7727,622,1470,2781,3748,809,541,597,719,609,671,571,433,1862,1135,644
08e29d33cf1fe79f,9036,2007,1345,1625,873,716,658,9036,8587,8382,1668,7105,1042,1374,2808,3624,1283,830,1009,588,647,538,609,677,1619,1021,514
739afaa5d14cb91a,9800,1351,831,1425,761,713,607,9800,8597,8381,1546,7159,753,1344,3004,3745,790,721,706,673,835,608,814,598,1595,910,647
b3028ade888743af,38713,1259,607,1349,752,734,678,38713,38370,38177,1269,36887,652,30541,2419,4079,568,713,617,29699,566,29646,532,867,1793,1035,678
c20cbe5e0cafdf54,10741,1626,788,1548,778,694,628,10741,9765,9512,1507,8144,720,1585,2914,4004,747,733,683,803,573,753,529,631,2085,1299,698
6fcffcdcb7432e41,8990,1490,909,1081,619,643,583,8990,8514,8295,1058,6990,492,1432,3009,3411,858,575,457,422,717,376,681,576,1580,978,532
b0f4ad8a51cfaacc,82595,1702,920,1394,691,653,591,82595,82295,82094,1425,80800,763,1184,76557,77639,806,647,690,460,74283,430,74253,74529,1667,1031,530
7540c4a6304fdd99,8697,1616,845,1296,726,795,735,8697,8556,8304,1408,6976,615,1111,2730,3823,801,678,575,475,660,426,625,640,1825,1139,615
1b1a0a312f2009b8,9457,1518,820,1496,793,760,701,9457,8901,8669,1350,7259,720,1304,2826,3841,773,756,687,448,570,404,534,630,1709,1082,554
9d71947dea3be80a,9126,1321,720,1074,504,687,625,9126,8431,8258,1401,7079,757,1284,2870,3737,675,467,712,526,642,479,609,686,1651,913,659
63fece30de3447a6,190847,84878,1301,84520,83759,818,762,190847,190037,189847,85054,187531,84160,83452,83593,102231,1256,83712,84098,82623,81115,82556,81073,98491,1968,1257,633
012cf5c9e1f249e2,8854,1521,782,1568,787,667,611,8854,8248,8037,1324,6840,769,1321,2871,3445,736,730,669,587,620,527,574,529,1577,979,518
2ee915ea0cdd5585,8895,1427,714,1378,736,640,583,8895,8149,7945,1353,6827,677,1302,2676,3359,672,646,636,573,678,531,644,556,1608,1057,457
9c5126489ea57efa,7528,1411,683,1456,841,659,605,7528,7470,7265,1595,6188,816,1080,2414,3105,636,802,775,442,562,397,533,410,1473,917,479
f5010264d968033b,9285,1911,1224,1527,821,774,715,9285,8798,8589,1567,7278,885,1238,2259,3622,1173,780,845,513,558,463,523,535,1604,967,572
d808bed6d934073f,90759,1889,1076,1839,1134,690,635,90759,89741,89568,1604,88658,872,1124,2610,85180,1029,1092,836,488,648,456,621,554,1643,1014,552
345a462c8623aad1,102888,1584,858,1303,745,691,635,102888,102568,102214,1335,100398,645,1257,96292,97157,798,707,609,571,94327,526,94284,94066,1838,1208,559
c5cbc72011d534e4,12463,5291,4689,5103,4221,567,509,12463,11721,11495,5020,10301,4216,4510,4477,3732,4508,4176,4169,3718,2280,3662,2212,592,1619,1014,536
27dad0ba7f258a55,147680,43395,42435,43045,42233,758,703,147680,147449,147296,43273,145717,42387,42850,42948,101014,42386,42190,42354,40332,38064,40290,38023,708,2188,1396,712
